image_name,lpips_diff_tome_minus_ours,msssim_diff_ours_minus_tome,tome_lpips,ours_lpips,tome_msssim,ours_msssim
class_0029_seed1_a_photo_of_a_axolotl.png,0.017646968364715576,0.001365363597869873,0.638386607170105,0.6207396388053894,0.5370540618896484,0.5384194254875183
class_0640_seed1_a_photo_of_a_manhole_cover.png,0.017382383346557617,0.015515565872192383,0.472747802734375,0.4553654193878174,0.4450589120388031,0.4605744779109955
class_0492_seed0_a_photo_of_a_chest.png,0.017150983214378357,0.018332719802856445,0.16273175179958344,0.14558076858520508,0.8055617213249207,0.8238944411277771
class_0848_seed1_a_photo_of_a_tape_player.png,0.017133116722106934,-0.00031453371047973633,0.4573451280593872,0.4402120113372803,0.57297682762146,0.5726622939109802
class_0779_seed0_a_photo_of_a_school_bus.png,0.017068147659301758,0.011273741722106934,0.24688690900802612,0.22981876134872437,0.7826733589172363,0.7939471006393433
class_0629_seed1_a_photo_of_a_lipstick.png,0.016942575573921204,0.010459423065185547,0.17381370067596436,0.15687112510204315,0.8613104224205017,0.8717698454856873
class_0783_seed1_a_photo_of_a_screw.png,0.01693907380104065,0.007443666458129883,0.2837933301925659,0.26685425639152527,0.8147743940353394,0.8222180604934692
class_0116_seed0_a_photo_of_a_chiton.png,0.016925036907196045,-0.018676966428756714,0.7848806977272034,0.7679556608200073,0.32455846667289734,0.3058815002441406
class_0528_seed1_a_photo_of_a_dial_telephone.png,0.016805976629257202,0.021560609340667725,0.34396809339523315,0.32716211676597595,0.651695191860199,0.6732558012008667
class_0428_seed1_a_photo_of_a_barrow.png,0.016545593738555908,0.04878872632980347,0.3289826214313507,0.3124370276927948,0.6910998225212097,0.7398885488510132
class_0797_seed0_a_photo_of_a_sleeping_bag.png,0.016472935676574707,0.010234951972961426,0.464468389749527,0.44799545407295227,0.5676910281181335,0.577925980091095
class_0937_seed1_a_photo_of_a_broccoli.png,0.01617664098739624,0.011729419231414795,0.4645843505859375,0.44840770959854126,0.5284295082092285,0.5401589274406433
class_0662_seed0_a_photo_of_a_modem.png,0.016014695167541504,0.009326934814453125,0.294547438621521,0.2785327434539795,0.8175559043884277,0.8268828392028809
class_0484_seed0_a_photo_of_a_catamaran.png,0.01600778102874756,0.015221953392028809,0.18307670950889587,0.16706892848014832,0.8452624082565308,0.8604843616485596
class_0064_seed1_a_photo_of_a_green_mamba.png,0.01595357060432434,0.013616085052490234,0.35902419686317444,0.3430706262588501,0.6527833342552185,0.6663994193077087
class_0387_seed0_a_photo_of_a_lesser_panda.png,0.015935182571411133,0.027949273586273193,0.3272098898887634,0.3112747073173523,0.6739134192466736,0.7018626928329468
class_0450_seed1_a_photo_of_a_bobsled.png,0.015880882740020752,0.007826626300811768,0.38231581449508667,0.3664349317550659,0.6769763231277466,0.6848029494285583
class_0692_seed1_a_photo_of_a_packet.png,0.015859991312026978,0.0034804344177246094,0.1763061136007309,0.16044612228870392,0.8826021552085876,0.8860825896263123
class_0835_seed1_a_photo_of_a_sundial.png,0.015858903527259827,0.028921127319335938,0.2455563098192215,0.22969740629196167,0.669126033782959,0.6980471611022949
class_0469_seed1_a_photo_of_a_caldron.png,0.015819698572158813,0.008365988731384277,0.34402212500572205,0.32820242643356323,0.6932096481323242,0.7015756368637085
class_0404_seed0_a_photo_of_a_airliner.png,0.015819013118743896,0.008727669715881348,0.5782610774040222,0.5624420642852783,0.5169005393981934,0.5256282091140747
class_0099_seed1_a_photo_of_a_goose.png,0.0157010555267334,0.007845520973205566,0.586307168006897,0.5706061124801636,0.5094126462936401,0.5172581672668457
class_0919_seed0_a_photo_of_a_street_sign.png,0.015586316585540771,-0.00904703140258789,0.559343695640564,0.5437573790550232,0.49835205078125,0.4893050193786621
class_0546_seed1_a_photo_of_a_electric_guitar.png,0.015473902225494385,0.010785907506942749,0.5842275619506836,0.5687536597251892,0.44770559668540955,0.4584915041923523
class_0591_seed0_a_photo_of_a_handkerchief.png,0.015388011932373047,0.0053810179233551025,0.6347398161888123,0.6193518042564392,0.44821447134017944,0.45359548926353455
class_0997_seed1_a_photo_of_a_bolete.png,0.0152415931224823,0.01190793514251709,0.37289804220199585,0.35765644907951355,0.6817483901977539,0.693656325340271
class_0476_seed0_a_photo_of_a_carousel.png,0.015237808227539062,0.02855825424194336,0.4362156093120575,0.42097780108451843,0.45633530616760254,0.4848935604095459
class_0009_seed1_a_photo_of_a_ostrich.png,0.015106216073036194,0.023465394973754883,0.1905878186225891,0.17548160254955292,0.8295785188674927,0.8530439138412476
class_0729_seed0_a_photo_of_a_plate_rack.png,0.01504826545715332,0.007219523191452026,0.5748012661933899,0.5597530007362366,0.4555477797985077,0.4627673029899597
class_0224_seed0_a_photo_of_a_groenendael.png,0.014986097812652588,0.004106283187866211,0.15976732969284058,0.144781231880188,0.9108542203903198,0.914960503578186
class_0133_seed1_a_photo_of_a_bittern.png,0.01497948169708252,0.018372535705566406,0.24055510759353638,0.22557562589645386,0.7452826499938965,0.7636551856994629
class_0813_seed1_a_photo_of_a_spatula.png,0.014903604984283447,0.009736418724060059,0.5123820304870605,0.4974784255027771,0.6381494998931885,0.6478859186172485
class_0538_seed1_a_photo_of_a_dome.png,0.01486942172050476,0.004060029983520508,0.4710323214530945,0.4561628997325897,0.6331791877746582,0.6372392177581787
class_0566_seed0_a_photo_of_a_French_horn.png,0.01472926139831543,0.03094780445098877,0.3145160973072052,0.29978683590888977,0.5510941743850708,0.5820419788360596
class_0076_seed1_a_photo_of_a_tarantula.png,0.014705955982208252,0.01893565058708191,0.5590974688529968,0.5443915128707886,0.4367401599884033,0.45567581057548523
class_0030_seed1_a_photo_of_a_bullfrog.png,0.014666557312011719,-0.004935920238494873,0.42291128635406494,0.4082447290420532,0.584638237953186,0.5797023177146912
class_0114_seed1_a_photo_of_a_slug.png,0.014636874198913574,-0.013510853052139282,0.7276983261108398,0.7130614519119263,0.44207820296287537,0.4285673499107361
class_0105_seed1_a_photo_of_a_koala.png,0.014592543244361877,0.014640092849731445,0.24621020257472992,0.23161765933036804,0.7650189399719238,0.7796590328216553
class_0717_seed1_a_photo_of_a_pickup.png,0.014586418867111206,0.02075934410095215,0.2998681366443634,0.2852817177772522,0.7337419390678406,0.7545012831687927
class_0821_seed0_a_photo_of_a_steel_arch_bridge.png,0.014311105012893677,0.013593018054962158,0.371915727853775,0.35760462284088135,0.6323560476303101,0.6459490656852722
class_0825_seed1_a_photo_of_a_stone_wall.png,0.014214634895324707,-0.00016433000564575195,0.2833988666534424,0.2691842317581177,0.7577264308929443,0.7575621008872986
class_0080_seed0_a_photo_of_a_black_grouse.png,0.014099210500717163,0.004357278347015381,0.19885244965553284,0.18475323915481567,0.8015522360801697,0.8059095144271851
class_0570_seed1_a_photo_of_a_gasmask.png,0.013907372951507568,0.03100496530532837,0.585004448890686,0.5710970759391785,0.47401636838912964,0.505021333694458
class_0874_seed1_a_photo_of_a_trolleybus.png,0.01386725902557373,0.005338072776794434,0.38551968336105347,0.37165242433547974,0.6292098760604858,0.6345479488372803
class_0069_seed0_a_photo_of_a_trilobite.png,0.013843521475791931,0.01990675926208496,0.20817801356315613,0.1943344920873642,0.7810251712799072,0.8009319305419922
